,Capacity,DaysShowedInWeek,Index,LastDate,Lifetime,Movie,OccAtWeek,OccPer,OtherReleasesInWeek,ReleaseDate,ShowsInWeek,WeeksSinceRelease
2178,1100,7,2178,2016-10-27,3,HO00001564,979,0.89,8,2016-10-07,10,1
2179,1540,7,2179,2016-10-27,3,HO00001564,1194,0.7753246753246751,7,2016-10-07,14,2
2180,440,2,2180,2016-10-27,3,HO00001564,344,0.7818181818181811,7,2016-10-07,4,3
2181,917,5,2181,2016-10-20,1,HO00001565,537,0.5856052344601961,8,2016-10-14,7,0
2182,262,2,2182,2016-10-20,1,HO00001565,66,0.25190839694656403,7,2016-10-14,2,1
2183,1100,5,2183,2016-10-06,1,HO00001567,805,0.731818181818181,5,2016-09-30,10,0
2184,440,2,2184,2016-10-06,1,HO00001567,152,0.345454545454545,10,2016-09-30,4,1
2185,1320,5,2185,2016-10-06,1,HO00001568,957,0.725,5,2016-09-30,12,0
2186,440,2,2186,2016-10-06,1,HO00001568,177,0.402272727272727,10,2016-09-30,4,1
2187,1965,5,2187,2016-10-13,1,HO00001569,1478,0.752162849872773,10,2016-10-07,15,0
2188,524,2,2188,2016-10-13,1,HO00001569,261,0.49809160305343503,8,2016-10-07,4,1
2189,220,2,2189,2016-10-02,0,HO00001570,38,0.172727272727272,5,2016-10-01,2,0
2190,990,5,2190,2016-10-27,3,HO00001571,813,0.8212121212121211,10,2016-10-07,9,0
2191,880,7,2191,2016-10-27,3,HO00001571,702,0.7977272727272721,8,2016-10-07,8,1
2192,770,7,2192,2016-10-27,3,HO00001571,455,0.59090909090909,7,2016-10-07,7,2
2193,220,2,2193,2016-10-27,3,HO00001571,37,0.16818181818181802,7,2016-10-07,2,3
2194,550,5,2194,2016-10-13,1,HO00001572,502,0.912727272727272,10,2016-10-07,5,0
2195,220,2,2195,2016-10-13,1,HO00001572,184,0.8363636363636361,8,2016-10-07,2,1
2196,600,5,2196,2016-10-13,1,HO00001573,531,0.885,10,2016-10-07,5,0
2197,240,2,2197,2016-10-13,1,HO00001573,205,0.8541666666666661,8,2016-10-07,2,1
2198,7552,5,2198,2016-11-24,4,HO00001574,7022,0.929819915254237,7,2016-10-28,30,0
2199,7970,7,2199,2016-11-24,4,HO00001574,5533,0.694228356336261,5,2016-10-28,27,1
2200,3225,7,2200,2016-11-24,4,HO00001574,1683,0.521860465116278,7,2016-10-28,17,2
2201,1102,7,2201,2016-11-24,4,HO00001574,850,0.771324863883847,5,2016-10-28,9,3
2202,240,2,2202,2016-11-24,4,HO00001574,168,0.7000000000000001,8,2016-10-28,2,4
2203,11422,6,2203,2017-03-30,7,HO00001575,10247,0.89712834880056,6,2017-02-09,52,0
2204,9706,7,2204,2017-03-30,7,HO00001575,7396,0.7620028848135171,11,2017-02-09,36,1
2205,5580,7,2205,2017-03-30,7,HO00001575,3451,0.618458781362007,9,2017-02-09,18,2
2206,1895,7,2206,2017-03-30,7,HO00001575,1051,0.554617414248021,11,2017-02-09,9,3
2207,812,7,2207,2017-03-30,7,HO00001575,624,0.7684729064039401,6,2017-02-09,7,4
2208,770,7,2208,2017-03-30,7,HO00001575,666,0.8649350649350641,10,2017-02-09,7,5
2209,770,7,2209,2017-03-30,7,HO00001575,647,0.84025974025974,13,2017-02-09,7,6
2210,220,2,2210,2017-03-30,7,HO00001575,158,0.718181818181818,12,2017-02-09,2,7
2211,895,5,2211,2016-11-10,4,HO00001576,726,0.811173184357541,8,2016-10-14,7,0
2212,862,7,2212,2016-11-10,4,HO00001576,698,0.809744779582366,7,2016-10-14,7,1
2213,895,7,2213,2016-11-10,4,HO00001576,671,0.749720670391061,7,2016-10-14,7,2
2214,812,7,2214,2016-11-10,4,HO00001576,621,0.764778325123152,5,2016-10-14,7,3
2215,220,2,2215,2016-11-10,4,HO00001576,117,0.5318181818181811,7,2016-10-14,2,4
2216,480,4,2216,2016-10-17,0,HO00001577,268,0.558333333333333,8,2016-10-14,4,0
2217,550,5,2217,2016-10-20,1,HO00001578,484,0.88,8,2016-10-14,5,0
2218,220,2,2218,2016-10-20,1,HO00001578,171,0.7772727272727271,7,2016-10-14,2,1
2219,330,3,2219,2016-10-16,0,HO00001579,136,0.41212121212121205,8,2016-10-14,3,0
2220,220,2,2220,2016-10-16,0,HO00001580,103,0.46818181818181803,8,2016-10-15,2,0
2221,540,1,2221,2016-12-08,4,HO00001581,255,0.47222222222222204,7,2016-11-10,3,0
2222,2420,5,2222,2016-12-08,4,HO00001581,2313,0.955785123966942,5,2016-11-10,22,1
2223,3300,7,2223,2016-12-08,4,HO00001581,2639,0.799696969696969,8,2016-11-10,30,2
2224,1163,5,2224,2016-12-08,4,HO00001581,690,0.5932932072227001,7,2016-11-10,10,3
2225,262,2,2225,2016-12-08,4,HO00001581,92,0.351145038167938,7,2016-11-10,2,4
2226,4020,5,2226,2016-11-17,1,HO00001582,2545,0.633084577114427,7,2016-11-11,26,0
2227,1250,2,2227,2016-11-17,1,HO00001582,407,0.3256,5,2016-11-11,9,1
2228,550,5,2228,2016-10-27,1,HO00001583,285,0.5181818181818181,7,2016-10-21,5,0
2229,220,2,2229,2016-10-27,1,HO00001583,29,0.131818181818181,7,2016-10-21,2,1
2230,1200,5,2230,2016-10-27,1,HO00001584,835,0.6958333333333331,7,2016-10-21,10,0
2231,480,2,2231,2016-10-27,1,HO00001584,159,0.33125000000000004,7,2016-10-21,4,1
2232,480,4,2232,2016-10-24,0,HO00001585,157,0.327083333333333,7,2016-10-21,4,0
2233,1100,5,2233,2016-10-27,1,HO00001586,868,0.7890909090909091,7,2016-10-21,10,0
2234,440,2,2234,2016-10-27,1,HO00001586,228,0.5181818181818181,7,2016-10-21,4,1
2235,655,5,2235,2016-10-27,1,HO00001587,510,0.778625954198473,7,2016-10-21,5,0
2236,262,2,2236,2016-10-27,1,HO00001587,192,0.732824427480915,7,2016-10-21,2,1
2237,220,2,2237,2016-10-23,0,HO00001588,154,0.7000000000000001,7,2016-10-22,2,0
2238,4520,5,2238,2017-01-11,7,HO00001590,4033,0.8922566371681411,8,2016-11-25,22,0
2239,4590,7,2239,2017-01-11,7,HO00001590,3515,0.765795206971677,7,2016-11-25,25,1
2240,2610,7,2240,2017-01-11,7,HO00001590,1748,0.669731800766283,7,2016-11-25,11,2
2241,1220,7,2241,2017-01-11,7,HO00001590,793,0.65,8,2016-11-25,7,3
2242,840,7,2242,2017-01-11,7,HO00001590,750,0.892857142857142,6,2016-11-25,7,4
2243,840,7,2243,2017-01-11,7,HO00001590,767,0.9130952380952381,8,2016-11-25,7,5
2244,840,7,2244,2017-01-11,7,HO00001590,651,0.775,3,2016-11-25,7,6
2245,120,1,2245,2017-01-11,7,HO00001590,52,0.433333333333333,9,2016-11-25,1,7
2246,440,4,2246,2016-11-03,1,HO00001591,384,0.872727272727272,7,2016-10-29,4,0
2247,220,2,2247,2016-11-03,1,HO00001591,97,0.44090909090909003,5,2016-10-29,2,1
2248,550,5,2248,2016-11-10,2,HO00001592,469,0.8527272727272721,7,2016-10-28,5,0
2249,770,7,2249,2016-11-10,2,HO00001592,516,0.67012987012987,5,2016-10-28,7,1
2250,220,2,2250,2016-11-10,2,HO00001592,135,0.6136363636363631,7,2016-10-28,2,2
2251,550,5,2251,2016-11-03,1,HO00001593,389,0.707272727272727,7,2016-10-28,5,0
2252,220,2,2252,2016-11-03,1,HO00001593,47,0.213636363636363,5,2016-10-28,2,1
2253,600,5,2253,2016-11-09,1,HO00001594,320,0.533333333333333,5,2016-11-04,5,0
2254,120,1,2254,2016-11-09,1,HO00001594,30,0.25,7,2016-11-04,1,1
2255,550,5,2255,2016-11-10,1,HO00001595,475,0.8636363636363631,5,2016-11-04,5,0
2256,220,2,2256,2016-11-10,1,HO00001595,165,0.75,7,2016-11-04,2,1
2257,440,4,2257,2016-11-07,0,HO00001596,246,0.5590909090909091,5,2016-11-04,4,0
2258,3650,5,2258,2016-12-29,3,HO00001597,2628,0.72,7,2016-12-09,15,0
2259,3610,7,2259,2016-12-29,3,HO00001597,2244,0.621606648199446,8,2016-12-09,16,1
2260,2300,7,2260,2016-12-29,3,HO00001597,1740,0.7565217391304341,6,2016-12-09,16,2
2261,480,2,2261,2016-12-29,3,HO00001597,412,0.8583333333333331,8,2016-12-09,4,3
2262,4375,5,2262,2017-01-05,5,HO00001598,2749,0.6283428571428571,7,2016-12-02,17,0
2263,3860,7,2263,2017-01-05,5,HO00001598,2616,0.677720207253886,7,2016-12-02,24,1
2264,1986,7,2264,2017-01-05,5,HO00001598,1590,0.8006042296072501,8,2016-12-02,16,2
2265,1080,7,2265,2017-01-05,5,HO00001598,946,0.8759259259259251,6,2016-12-02,9,3
2266,840,7,2266,2017-01-05,5,HO00001598,717,0.8535714285714281,8,2016-12-02,7,4
2267,240,2,2267,2017-01-05,5,HO00001598,134,0.558333333333333,3,2016-12-02,2,5
2268,2200,5,2268,2016-12-08,3,HO00001599,1939,0.881363636363636,5,2016-11-18,20,0
2269,1870,7,2269,2016-12-08,3,HO00001599,1485,0.794117647058823,8,2016-11-18,17,1
2270,964,6,2270,2016-12-08,3,HO00001599,622,0.645228215767634,7,2016-11-18,8,2
2271,262,2,2271,2016-12-08,3,HO00001599,150,0.572519083969465,7,2016-11-18,2,3
2272,1100,5,2272,2016-11-17,1,HO00001600,611,0.5554545454545451,7,2016-11-11,10,0
2273,440,2,2273,2016-11-17,1,HO00001600,242,0.55,5,2016-11-11,4,1
2274,1440,5,2274,2016-11-24,2,HO00001601,847,0.588194444444444,5,2016-11-11,12,1
2275,480,2,2275,2016-11-24,2,HO00001601,232,0.48333333333333306,8,2016-11-11,4,2
2276,2420,5,2276,2016-11-24,2,HO00001602,1829,0.7557851239669421,7,2016-11-11,22,0
2277,1404,6,2277,2016-11-24,2,HO00001602,647,0.46082621082621006,5,2016-11-11,12,1
2278,251,2,2278,2016-11-24,2,HO00001602,48,0.191235059760956,8,2016-11-11,2,2
2279,655,5,2279,2016-11-17,1,HO00001603,317,0.483969465648855,7,2016-11-11,5,0
2280,262,2,2280,2016-11-17,1,HO00001603,90,0.343511450381679,5,2016-11-11,2,1
2281,440,4,2281,2016-11-14,0,HO00001604,257,0.584090909090909,7,2016-11-11,4,0
2282,440,4,2282,2017-01-02,0,HO00001605,256,0.581818181818181,8,2016-12-30,4,0
2283,655,5,2283,2016-11-22,0,HO00001607,298,0.45496183206106805,5,2016-11-18,5,0
2284,550,5,2284,2016-11-23,1,HO00001608,314,0.57090909090909,5,2016-11-18,5,0
2285,110,1,2285,2016-11-23,1,HO00001608,58,0.527272727272727,8,2016-11-18,1,1
2286,550,5,2286,2016-11-22,0,HO00001609,395,0.718181818181818,5,2016-11-18,5,0
2287,550,5,2287,2016-11-30,1,HO00001611,252,0.458181818181818,8,2016-11-25,5,0
2288,110,1,2288,2016-11-30,1,HO00001611,17,0.15454545454545401,7,2016-11-25,1,1
2289,1440,5,2289,2017-02-01,10,HO00001612,1323,0.9187500000000001,8,2016-11-25,12,0
2290,2140,7,2290,2017-02-01,10,HO00001612,1702,0.7953271028037381,7,2016-11-25,18,1
2291,742,4,2291,2017-02-01,10,HO00001612,558,0.7520215633423181,7,2016-11-25,6,2
2292,917,7,2292,2017-02-01,10,HO00001612,677,0.7382769901853871,8,2016-11-25,7,3
2293,917,7,2293,2017-02-01,10,HO00001612,696,0.7589967284623771,6,2016-11-25,7,4
2294,262,2,2294,2017-02-01,10,HO00001612,209,0.7977099236641221,8,2016-11-25,2,5
2295,1370,5,2295,2017-02-01,10,HO00001612,977,0.7131386861313861,3,2016-11-25,12,6
2296,895,7,2296,2017-02-01,10,HO00001612,693,0.7743016759776531,9,2016-11-25,7,7
2297,1467,7,2297,2017-02-01,10,HO00001612,850,0.5794137695978181,3,2016-11-25,12,8
2298,1190,7,2298,2017-02-01,10,HO00001612,962,0.808403361344537,3,2016-11-25,10,9
2299,120,1,2299,2017-02-01,10,HO00001612,94,0.7833333333333331,7,2016-11-25,1,10
2300,600,5,2300,2016-11-30,1,HO00001613,423,0.705,8,2016-11-25,5,0
2301,120,1,2301,2016-11-30,1,HO00001613,23,0.191666666666666,7,2016-11-25,1,1
2302,770,5,2302,2016-11-30,1,HO00001614,399,0.5181818181818181,8,2016-11-25,7,0
2303,110,1,2303,2016-11-30,1,HO00001614,61,0.554545454545454,7,2016-11-25,1,1
2304,655,5,2304,2016-11-30,1,HO00001615,310,0.47328244274809106,8,2016-11-25,5,0
2305,131,1,2305,2016-11-30,1,HO00001615,27,0.206106870229007,7,2016-11-25,1,1
2306,550,5,2306,2016-12-01,1,HO00001617,439,0.7981818181818181,8,2016-11-25,5,0
2307,220,2,2307,2016-12-01,1,HO00001617,45,0.204545454545454,7,2016-11-25,2,1
2308,3480,5,2308,2017-01-11,5,HO00001619,3024,0.868965517241379,7,2016-12-09,28,0
2309,2420,7,2309,2017-01-11,5,HO00001619,2231,0.92190082644628,8,2016-12-09,22,1
2310,3540,7,2310,2017-01-11,5,HO00001619,3256,0.919774011299435,6,2016-12-09,14,2
2311,4340,7,2311,2017-01-11,5,HO00001619,3406,0.78479262672811,8,2016-12-09,14,3
2312,1840,7,2312,2017-01-11,5,HO00001619,885,0.480978260869565,3,2016-12-09,9,4
2313,120,1,2313,2017-01-11,5,HO00001619,76,0.6333333333333331,9,2016-12-09,1,5
2314,3100,5,2314,2016-12-22,1,HO00001620,2171,0.7003225806451611,8,2016-12-16,10,0
2315,1240,2,2315,2016-12-22,1,HO00001620,604,0.487096774193548,6,2016-12-16,4,1
2316,1320,5,2316,2016-12-22,2,HO00001621,1032,0.7818181818181811,7,2016-12-09,12,0
2317,1540,7,2317,2016-12-22,2,HO00001621,996,0.6467532467532461,8,2016-12-09,14,1
2318,220,2,2318,2016-12-22,2,HO00001621,163,0.7409090909090911,6,2016-12-09,2,2
2319,1720,5,2319,2017-01-11,6,HO00001622,1381,0.8029069767441861,7,2016-12-02,12,0
2320,4470,7,2320,2017-01-11,6,HO00001622,3261,0.7295302013422811,7,2016-12-02,17,1
2321,3390,7,2321,2017-01-11,6,HO00001622,2613,0.7707964601769911,8,2016-12-02,14,2
2322,1580,7,2322,2017-01-11,6,HO00001622,1415,0.8955696202531641,6,2016-12-02,10,3
2323,720,6,2323,2017-01-11,6,HO00001622,651,0.9041666666666661,8,2016-12-02,6,4
2324,720,6,2324,2017-01-11,6,HO00001622,593,0.8236111111111111,3,2016-12-02,6,5
2325,120,1,2325,2017-01-11,6,HO00001622,85,0.708333333333333,9,2016-12-02,1,6
2326,2990,5,2326,2016-12-08,1,HO00001623,1415,0.47324414715719004,7,2016-12-02,17,0
2327,580,2,2327,2016-12-08,1,HO00001623,293,0.5051724137931031,7,2016-12-02,5,1
2328,1980,4,2328,2016-12-22,3,HO00001624,1405,0.709595959595959,7,2016-12-02,18,0
2329,1430,7,2329,2016-12-22,3,HO00001624,706,0.49370629370629304,7,2016-12-02,13,1
2330,770,7,2330,2016-12-22,3,HO00001624,655,0.8506493506493501,8,2016-12-02,7,2
2331,220,2,2331,2016-12-22,3,HO00001624,191,0.868181818181818,6,2016-12-02,2,3
2332,550,5,2332,2016-12-06,0,HO00001625,353,0.6418181818181811,7,2016-12-02,5,0
2333,262,2,2333,2016-12-04,0,HO00001626,167,0.6374045801526711,7,2016-12-03,2,0
2334,1770,5,2334,2016-12-15,1,HO00001627,848,0.47909604519774,7,2016-12-09,7,0
2335,620,2,2335,2016-12-15,1,HO00001627,135,0.21774193548387002,8,2016-12-09,2,1
2336,1100,5,2336,2016-12-22,2,HO00001628,741,0.673636363636363,7,2016-12-09,10,0
2337,990,7,2337,2016-12-22,2,HO00001628,460,0.46464646464646403,8,2016-12-09,9,1
2338,220,2,2338,2016-12-22,2,HO00001628,75,0.34090909090909005,6,2016-12-09,2,2
2339,1080,5,2339,2016-12-15,1,HO00001630,704,0.651851851851851,7,2016-12-09,9,0
2340,480,2,2340,2016-12-15,1,HO00001630,297,0.61875,8,2016-12-09,4,1
2341,262,2,2341,2016-12-11,0,HO00001631,120,0.45801526717557206,7,2016-12-10,2,0
2342,550,5,2342,2016-12-22,1,HO00001632,124,0.22545454545454502,8,2016-12-16,5,0
2343,220,2,2343,2016-12-22,1,HO00001632,31,0.14090909090909,6,2016-12-16,2,1
2344,2390,5,2344,2016-12-22,1,HO00001633,1313,0.5493723849372381,8,2016-12-16,12,0
2345,860,2,2345,2016-12-22,1,HO00001633,364,0.42325581395348805,6,2016-12-16,4,1
2346,655,5,2346,2016-12-22,1,HO00001634,454,0.6931297709923661,8,2016-12-16,5,0
2347,262,2,2347,2016-12-22,1,HO00001634,97,0.370229007633587,6,2016-12-16,2,1
2348,917,5,2348,2017-04-06,16,HO00001635,655,0.7142857142857141,8,2016-12-16,7,0
2349,1289,7,2349,2017-04-06,16,HO00001635,967,0.7501939487975171,6,2016-12-16,10,1
2350,1289,7,2350,2017-04-06,16,HO00001635,989,0.7672614429790531,8,2016-12-16,10,2
2351,1032,7,2351,2017-04-06,16,HO00001635,886,0.858527131782945,3,2016-12-16,9,3
2352,1032,7,2352,2017-04-06,16,HO00001635,873,0.845930232558139,9,2016-12-16,9,4
2353,2320,7,2353,2017-04-06,16,HO00001635,1447,0.6237068965517241,3,2016-12-16,12,5
2354,1210,7,2354,2017-04-06,16,HO00001635,1047,0.8652892561983471,3,2016-12-16,11,6
2355,770,7,2355,2017-04-06,16,HO00001635,667,0.866233766233766,7,2016-12-16,7,7
2356,770,7,2356,2017-04-06,16,HO00001635,658,0.854545454545454,6,2016-12-16,7,8
2357,770,7,2357,2017-04-06,16,HO00001635,703,0.9129870129870131,11,2016-12-16,7,9
2358,990,7,2358,2017-04-06,16,HO00001635,873,0.8818181818181811,9,2016-12-16,9,10
2359,1880,7,2359,2017-04-06,16,HO00001635,1328,0.706382978723404,11,2016-12-16,8,11
2360,970,7,2360,2017-04-06,16,HO00001635,670,0.6907216494845361,6,2016-12-16,7,12
2361,990,7,2361,2017-04-06,16,HO00001635,840,0.8484848484848481,10,2016-12-16,9,13
2362,770,7,2362,2017-04-06,16,HO00001635,659,0.8558441558441551,13,2016-12-16,7,14
2363,770,7,2363,2017-04-06,16,HO00001635,569,0.738961038961038,12,2016-12-16,7,15
2364,220,2,2364,2017-04-06,16,HO00001635,152,0.69090909090909,10,2016-12-16,2,16
2365,2825,5,2365,2017-01-11,4,HO00001636,2014,0.7129203539823,8,2016-12-16,12,0
2366,1537,7,2366,2017-01-11,4,HO00001636,1177,0.765777488614183,6,2016-12-16,9,1
2367,917,7,2367,2017-01-11,4,HO00001636,680,0.741548527808069,8,2016-12-16,7,2
2368,917,7,2368,2017-01-11,4,HO00001636,675,0.7360959651035981,3,2016-12-16,7,3
2369,131,1,2369,2017-01-11,4,HO00001636,96,0.732824427480915,9,2016-12-16,1,4
2370,220,2,2370,2016-12-18,0,HO00001637,177,0.804545454545454,8,2016-12-17,2,0
2371,4820,5,2371,2017-01-11,3,HO00001638,4203,0.8719917012448131,6,2016-12-23,22,0
2372,3550,7,2372,2017-01-11,3,HO00001638,2999,0.844788732394366,8,2016-12-23,25,1
2373,1210,7,2373,2017-01-11,3,HO00001638,934,0.7719008264462801,3,2016-12-23,11,2
2374,110,1,2374,2017-01-11,3,HO00001638,63,0.5727272727272721,9,2016-12-23,1,3
2375,1440,5,2375,2017-02-16,4,HO00001639,989,0.686805555555555,3,2017-01-20,12,0
2376,780,7,2376,2017-02-16,4,HO00001639,670,0.858974358974358,3,2017-01-20,7,1
2377,830,7,2377,2017-02-16,4,HO00001639,671,0.808433734939759,7,2017-01-20,7,2
2378,790,7,2378,2017-02-16,4,HO00001639,582,0.736708860759493,6,2017-01-20,7,3
2379,220,2,2379,2017-02-16,4,HO00001639,134,0.609090909090909,11,2017-01-20,2,4
2380,2420,5,2380,2017-01-05,2,HO00001640,2214,0.914876033057851,6,2016-12-23,22,0
2381,1870,7,2381,2017-01-05,2,HO00001640,1606,0.8588235294117641,8,2016-12-23,17,1
2382,440,2,2382,2017-01-05,2,HO00001640,236,0.536363636363636,3,2016-12-23,4,2
2383,2720,5,2383,2017-02-02,2,HO00001641,1334,0.49044117647058805,3,2017-01-20,12,0
2384,2017,7,2384,2017-02-02,2,HO00001641,1297,0.643034209221616,3,2017-01-20,17,1
2385,361,2,2385,2017-02-02,2,HO00001641,222,0.6149584487534621,7,2017-01-20,3,2
2386,9872,7,2386,2017-02-23,4,HO00001642,7093,0.718496758508914,3,2017-01-25,33,0
2387,4120,7,2387,2017-02-23,4,HO00001642,2697,0.654611650485436,7,2017-01-25,17,1
2388,1980,7,2388,2017-02-23,4,HO00001642,1584,0.8,6,2017-01-25,16,2
2389,1760,7,2389,2017-02-23,4,HO00001642,1261,0.716477272727272,11,2017-01-25,16,3
2390,440,2,2390,2017-02-23,4,HO00001642,257,0.584090909090909,9,2017-01-25,4,4
2391,4270,5,2391,2017-02-01,4,HO00001643,2354,0.551288056206089,3,2017-01-06,17,0
2392,770,6,2392,2017-02-01,4,HO00001643,645,0.8376623376623371,9,2017-01-06,7,1
2393,1095,7,2393,2017-02-01,4,HO00001643,719,0.6566210045662101,3,2017-01-06,9,2
2394,770,7,2394,2017-02-01,4,HO00001643,540,0.7012987012987011,3,2017-01-06,7,3
2395,110,1,2395,2017-02-01,4,HO00001643,65,0.59090909090909,7,2017-01-06,1,4
2396,2912,5,2396,2017-02-08,1,HO00001644,1657,0.569024725274725,7,2017-02-03,17,0
2397,530,1,2397,2017-02-08,1,HO00001644,158,0.298113207547169,6,2017-02-03,3,1
2398,4040,5,2398,2017-02-08,4,HO00001646,3149,0.779455445544554,9,2017-01-13,21,0
2399,4462,7,2399,2017-02-08,4,HO00001646,2878,0.6450022411474671,3,2017-01-13,25,1
2400,1703,7,2400,2017-02-08,4,HO00001646,1245,0.7310628302994711,3,2017-01-13,13,2
2401,1179,7,2401,2017-02-08,4,HO00001646,647,0.548770144189991,7,2017-01-13,9,3
2402,131,1,2402,2017-02-08,4,HO00001646,47,0.358778625954198,6,2017-01-13,1,4
2403,550,5,2403,2017-01-05,2,HO00001647,511,0.9290909090909091,6,2016-12-23,5,0
2404,990,7,2404,2017-01-05,2,HO00001647,676,0.682828282828282,8,2016-12-23,9,1
2405,220,2,2405,2017-01-05,2,HO00001647,107,0.48636363636363605,3,2016-12-23,2,2
2406,550,5,2406,2016-12-29,1,HO00001648,398,0.7236363636363631,6,2016-12-23,5,0
2407,220,2,2407,2016-12-29,1,HO00001648,138,0.6272727272727271,8,2016-12-23,2,1
2408,220,2,2408,2016-12-25,0,HO00001649,104,0.47272727272727205,6,2016-12-24,2,0
2409,3660,7,2409,2017-02-01,3,HO00001650,3133,0.856010928961748,9,2017-01-11,25,0
2410,1230,7,2410,2017-02-01,3,HO00001650,638,0.518699186991869,3,2017-01-11,11,1
2411,830,7,2411,2017-02-01,3,HO00001650,602,0.7253012048192771,3,2017-01-11,7,2
2412,120,1,2412,2017-02-01,3,HO00001650,45,0.375,7,2017-01-11,1,3
2413,550,5,2413,2017-04-06,1,HO00001651,433,0.787272727272727,12,2017-03-31,5,0
2414,220,2,2414,2017-04-06,1,HO00001651,86,0.39090909090909004,10,2017-03-31,2,1
2415,2587,6,2415,2017-02-01,3,HO00001652,2073,0.801314263625821,9,2017-01-12,22,0
2416,1302,7,2416,2017-02-01,3,HO00001652,685,0.526113671274961,3,2017-01-12,11,1
2417,840,7,2417,2017-02-01,3,HO00001652,542,0.645238095238095,3,2017-01-12,7,2
2418,120,1,2418,2017-02-01,3,HO00001652,42,0.35000000000000003,7,2017-01-12,1,3
2419,550,5,2419,2017-01-19,3,HO00001653,494,0.8981818181818181,8,2016-12-30,5,0
2420,1870,7,2420,2017-01-19,3,HO00001653,1568,0.8385026737967911,3,2016-12-30,17,1
2421,940,7,2421,2017-01-19,3,HO00001653,754,0.8021276595744681,9,2016-12-30,8,2
2422,240,2,2422,2017-01-19,3,HO00001653,120,0.5,3,2016-12-30,2,3
2423,770,5,2423,2017-01-11,2,HO00001654,692,0.8987012987012981,8,2016-12-30,7,0
2424,770,7,2424,2017-01-11,2,HO00001654,651,0.845454545454545,3,2016-12-30,7,1
2425,110,1,2425,2017-01-11,2,HO00001654,68,0.618181818181818,9,2016-12-30,1,2
2426,2390,5,2426,2017-01-11,2,HO00001655,1586,0.6635983263598321,8,2016-12-30,12,0
2427,1735,7,2427,2017-01-11,2,HO00001655,831,0.47896253602305405,3,2016-12-30,11,1
2428,131,1,2428,2017-01-11,2,HO00001655,47,0.358778625954198,9,2016-12-30,1,2
2429,1060,6,2429,2017-04-09,14,HO00001656,1005,0.9481132075471691,8,2016-12-29,9,0
2430,2710,7,2430,2017-04-09,14,HO00001656,2432,0.8974169741697411,3,2016-12-29,22,1
2431,3997,7,2431,2017-04-09,14,HO00001656,3237,0.8098573930447831,9,2016-12-29,24,2
2432,4752,7,2432,2017-04-09,14,HO00001656,2971,0.625210437710437,3,2016-12-29,21,3
2433,1870,7,2433,2017-04-09,14,HO00001656,1742,0.9315508021390371,3,2016-12-29,17,4
2434,1760,7,2434,2017-04-09,14,HO00001656,1561,0.8869318181818181,7,2016-12-29,16,5
2435,930,7,2435,2017-04-09,14,HO00001656,786,0.84516129032258,6,2016-12-29,8,6
2436,840,7,2436,2017-04-09,14,HO00001656,759,0.903571428571428,11,2016-12-29,7,7
2437,840,7,2437,2017-04-09,14,HO00001656,711,0.8464285714285711,9,2016-12-29,7,8
2438,1600,7,2438,2017-04-09,14,HO00001656,1130,0.70625,11,2016-12-29,7,9
2439,942,7,2439,2017-04-09,14,HO00001656,691,0.733545647558386,6,2016-12-29,8,10
2440,862,7,2440,2017-04-09,14,HO00001656,659,0.7645011600928071,10,2016-12-29,7,11
2441,840,7,2441,2017-04-09,14,HO00001656,664,0.7904761904761901,13,2016-12-29,7,12
2442,722,6,2442,2017-04-09,14,HO00001656,494,0.684210526315789,12,2016-12-29,6,13
2443,460,4,2443,2017-04-09,14,HO00001656,292,0.6347826086956521,10,2016-12-29,4,14
2444,550,5,2444,2017-01-05,1,HO00001657,341,0.62,8,2016-12-30,5,0
2445,220,2,2445,2017-01-05,1,HO00001657,98,0.44545454545454505,3,2016-12-30,2,1
2446,655,5,2446,2017-01-05,1,HO00001658,472,0.7206106870229001,8,2016-12-30,5,0
2447,262,2,2447,2017-01-05,1,HO00001658,119,0.45419847328244206,3,2016-12-30,2,1
2448,3450,5,2448,2017-01-11,1,HO00001659,1806,0.5234782608695651,3,2017-01-06,15,0
2449,220,1,2449,2017-01-11,1,HO00001659,135,0.6136363636363631,9,2017-01-06,2,1
2450,6510,5,2450,2017-09-13,2,HO00001660,5241,0.8050691244239631,10,2017-09-01,21,0
2451,2720,7,2451,2017-09-13,2,HO00001660,1476,0.542647058823529,13,2017-09-01,12,1
2452,110,1,2452,2017-09-13,2,HO00001660,104,0.9454545454545451,8,2017-09-01,1,2
2453,600,5,2453,2017-03-22,1,HO00001661,455,0.7583333333333331,10,2017-03-17,5,0
2454,120,1,2454,2017-03-22,1,HO00001661,52,0.433333333333333,13,2017-03-17,1,1
2455,11610,6,2455,2017-02-09,4,HO00001662,10962,0.9441860465116281,9,2017-01-12,47,0
2456,5350,7,2456,2017-02-09,4,HO00001662,3696,0.6908411214953271,3,2017-01-12,25,1
2457,1540,7,2457,2017-02-09,4,HO00001662,1458,0.9467532467532461,3,2017-01-12,14,2
